year,category,canonical_category,nominee,nominee_id,work,work_id,role,network,poster_url,nominee_url,winner,show_first_air_date,show_status,show_seasons,show_runtime,show_genres,show_overview,backdrop_url,imdb_show_url,tmdb_show_url,person_birthday,person_birthplace,person_department,person_gender,person_biography,imdb_person_url,tmdb_person_url
2018,Outstanding Supporting Actor in a Drama Series,Outstanding Supporting Actor in a Drama Series,Peter Dinklage,nm0227759,Game of Thrones,tt0944947,"Tyrion Lannister (Episode: ""The Dragon and the Wolf"")",HBO,https://image.tmdb.org/t/p/w500/1XS1oqL89opfnbLl8WnZY1O1uJx.jpg,https://image.tmdb.org/t/p/w500/9CAd7wr8QZyIN0E7nm8v1B6WkGn.jpg,true,2011-04-17,Ended,8,,"Sci-Fi & Fantasy, Drama, Action & Adventure","Seven noble families fight for control of the mythical land of Westeros. Friction between the houses leads to full-scale war. All while a very ancient evil awakens in the farthest north. Amidst the war, a neglected military order of misfits, the Night's Watch, is all that stands between the realms of men and icy horrors beyond.",https://image.tmdb.org/t/p/w500/2OMB0ynKlyIenMJWI2Dy9IWT4c.jpg,https://www.imdb.com/title/tt0944947/,https://www.themoviedb.org/tv/1399,1969-06-11,"Morristown, New Jersey, USA",Acting,Male,"Peter Hayden Dinklage (born June 11, 1969) is an American actor. Portraying Tyrion Lannister on the HBO television series Game of Thrones (2011–2019), Dinklage won the Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series a record four times. He also received a Golden Globe Award in 2011 and a Screen Actors Guild Award in 2020 for the role.

Born in the Jersey Shore region of New Jersey, Dinklage studied acting at Bennington College, performing in a number of amateur stage productions. He made his film debut in the black comedy film Living in Oblivion (1995), and had his breakthrough with a starring role in the 2003 comedy-drama The Station Agent. His other films include Elf (2003), Lassie and The Baxter (both in 2005), Find Me Guilty (2006), Penelope (2006), Death at a Funeral (2007), The Chronicles of Narnia: Prince Caspian (2008), Death at a Funeral (2010), X-Men: Days of Future Past (2014), Three Billboards Outside Ebbing, Missouri (2017), The Hunger Games: The Ballad of Songbirds & Snakes (2023), and Wicked (2024). In 2018, he appeared as Eitri in the Marvel film Avengers: Infinity War, and as Hervé Villechaize in the biopic film My Dinner with Hervé. He also provided voice-acting for the video game Destiny, and in 2023, he voiced Scourge in Transformers: Rise of the Beasts. On television, he also starred in the series Dexter: Resurrection in 2025.

Dinklage has also performed in theater, with roles including the title character in Richard III (2003) at the Public Theatre, Rakitin in A Month in the Country (2015) at Classic Stage Company, and Cyrano de Bergerac in Cyrano at the Daryl Roth Theatre in 2019.  Description above is from the Wikipedia article Peter Dinklage.",https://www.imdb.com/name/nm0227759/,https://www.themoviedb.org/person/22970
2018,Outstanding Supporting Actor in a Limited Series or Movie,Outstanding Supporting Actor in a Limited Series or Movie,Brandon Victor Dixon,,Jesus Christ Superstar Live in Concert,,Judas Iscariot,NBC,,https://image.tmdb.org/t/p/w500/xDw28KKvIygAp5KMMYvLVwA6ytw.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actor in a Limited Series or Movie,Outstanding Supporting Actor in a Limited Series or Movie,Finn Wittrock,,The Assassination of Gianni Versace: American Crime Story,,Jeffrey Trail,FX,,https://image.tmdb.org/t/p/w500/gwGMGTmli0uBF7eAhhXePWhYNFJ.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actor in a Limited Series or Movie,Outstanding Supporting Actor in a Limited Series or Movie,Jeff Daniels,,Godless,,Frank Griffin,Netflix,,https://image.tmdb.org/t/p/w500/r0mkZJZnTSJO3HJRsMW5HtszxE8.jpg,true,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actor in a Limited Series or Movie,Outstanding Supporting Actor in a Limited Series or Movie,John Leguizamo,,Waco,,Jacob Vazquez,Paramount Network,,https://image.tmdb.org/t/p/w500/kwYCdxTlDh9zauUCg4mp2XTCQTw.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actor in a Limited Series or Movie,Outstanding Supporting Actor in a Limited Series or Movie,Michael Stuhlbarg,,The Looming Tower,,Richard Clarke,Hulu,,https://image.tmdb.org/t/p/w500/aYB3SQm3h6ZyAdlbGyiNfakjx56.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actor in a Limited Series or Movie,Outstanding Supporting Actor in a Limited Series or Movie,Ricky Martin,,The Assassination of Gianni Versace: American Crime Story,,Antonio D'Amico,FX,,https://image.tmdb.org/t/p/w500/mAkdpTplDii6otg5fWli74K44o5.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actor in a Limited Series or Movie,Outstanding Supporting Actor in a Limited Series or Movie,Édgar Ramírez,,The Assassination of Gianni Versace: American Crime Story,,Gianni Versace,FX,,,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Comedy Series,Outstanding Supporting Actress in a Comedy Series,Aidy Bryant,,Saturday Night Live,,"various characters (Episode: ""Host: Chadwick Boseman"")",NBC,,https://image.tmdb.org/t/p/w500/3v2X5d2335dYXzIT4yKBZ0qqGth.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Comedy Series,Outstanding Supporting Actress in a Comedy Series,Alex Borstein,nm0097504,The Marvelous Mrs. Maisel,tt5788792,"Susie Myerson (Episode: ""Doink"")",Prime Video,https://image.tmdb.org/t/p/w500/zS7fQiOZiKCVH2vlYSiIsFWW8hh.jpg,https://image.tmdb.org/t/p/w500/kNzXi083vw5B0YnrJODwBAf84Aq.jpg,true,2017-03-16,Ended,5,,"Comedy, Drama","It’s 1958 Manhattan and Miriam “Midge” Maisel has everything she’s ever wanted - the perfect husband, kids, and Upper West Side apartment. But when her life suddenly takes a turn and Midge must start over, she discovers a previously unknown talent - one that will take her all the way from the comedy clubs of Greenwich Village to a spot on Johnny Carson’s couch.",https://image.tmdb.org/t/p/w500/vQ77kC1amsZECKIxkUIsMJCtBVp.jpg,https://www.imdb.com/title/tt5788792/,https://www.themoviedb.org/tv/70796,1971-02-15,"Highland, Illinois, USA",Acting,Female,"Alexandrea ""Alex"" Borstein (born February 15, 1971) is an American actress, singer, voice actress, writer and comedian. She is best known for her long-running role as Lois Griffin on the animated television series Family Guy, and as a cast member on the sketch comedy series MADtv.

A native of Highland Park, Illinois, Borstein is a graduate of San Francisco State University, where she studied rhetoric. She was trained in improvisational comedy at the ACME Comedy Theatre, near Hollywood, California, and was selected to join MADtv after being scouted by talent agents who noticed her work at the theatre. She was a writer and voice actor for several television shows, including Casper, Pinky and the Brain and Power Rangers: Zeo, before joining the cast of MADtv as a featured player, and later as a repertory player in 1997.

As an actress, she has made appearances in such films as The Lizzie McGuire Movie, Catwoman and Dinner for Schmucks.",https://www.imdb.com/name/nm0097504/,https://www.themoviedb.org/person/24357
2018,Outstanding Supporting Actress in a Comedy Series,Outstanding Supporting Actress in a Comedy Series,Betty Gilpin,,GLOW,,"Debbie ""Liberty Belle"" Eagan (Episode: ""Debbie Does Something"")",Netflix,,https://image.tmdb.org/t/p/w500/hBOviIHCVqbWyyPUoIxZohDl5SL.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Comedy Series,Outstanding Supporting Actress in a Comedy Series,Kate McKinnon,,Saturday Night Live,,"various characters (Episode: ""Host: Bill Hader"")",NBC,,https://image.tmdb.org/t/p/w500/2cNetzianFcxPQbyOQnkAIkKUZE.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Comedy Series,Outstanding Supporting Actress in a Comedy Series,Laurie Metcalf,,Roseanne,,"Jackie Harris (Episode: ""No Country for Old Women"")",ABC,,https://image.tmdb.org/t/p/w500/ypAppMZ1Q99cBjtX4BAnZmWjVXe.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Comedy Series,Outstanding Supporting Actress in a Comedy Series,Leslie Jones,,Saturday Night Live,,"various characters (Episode: ""Host: Donald Glover"")",NBC,,https://image.tmdb.org/t/p/w500/1rBpNNijHRg4Ha3PxlpOjcbPVeN.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Comedy Series,Outstanding Supporting Actress in a Comedy Series,Megan Mullally,,Will & Grace,,"Karen Walker (Episode: ""Rosario's Quinceanera"")",NBC,,https://image.tmdb.org/t/p/w500/ypdczVeLt9B2zSOeY7e6RO2XWJQ.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Comedy Series,Outstanding Supporting Actress in a Comedy Series,Zazie Beetz,,Atlanta,,"Vanessa ""Van"" Keefer (Episode: ""Helen"")",FX,,https://image.tmdb.org/t/p/w500/sgxzT54GnvgeMnOZgpQQx9csAdd.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Drama Series,Outstanding Supporting Actress in a Drama Series,Alexis Bledel,,The Handmaid's Tale,,"Emily / Ofsteven (Episode: ""Unwomen"")",Hulu,,https://image.tmdb.org/t/p/w500/mhkQzBtp2wuYoKhYqJ4IpDtbS3t.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Drama Series,Outstanding Supporting Actress in a Drama Series,Ann Dowd,,The Handmaid's Tale,,"Aunt Lydia (Episode: ""June"")",Hulu,,https://image.tmdb.org/t/p/w500/zo44U71uiMNVW1HSiOa5F9MpqIq.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Drama Series,Outstanding Supporting Actress in a Drama Series,Lena Headey,,Game of Thrones,,"Cersei Lannister (Episode: ""The Dragon and the Wolf"")",HBO,,https://image.tmdb.org/t/p/w500/cDyZLf8ddz0EgoUjpv4jjzy7qxA.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Drama Series,Outstanding Supporting Actress in a Drama Series,Millie Bobby Brown,,Stranger Things,,"Jane ""Eleven"" Ives (Episode: ""Chapter Three: The Pollywog"")",Netflix,,https://image.tmdb.org/t/p/w500/k9KGzGDVhXKfOGpoN62MNuXL28q.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Drama Series,Outstanding Supporting Actress in a Drama Series,Thandiwe Newton,nm0628601,Westworld,tt0475784,"Maeve Millay (Episode: ""Akane no Mai"")",HBO,https://image.tmdb.org/t/p/w500/ALlSU9du9iRiKIIoY1sREGNqQ5.jpg,https://image.tmdb.org/t/p/w500/hZQLvxj7nV7pBrRyWTvWVz1CDi8.jpg,true,2016-10-02,Canceled,4,,"Sci-Fi & Fantasy, Western","A dark odyssey about the dawn of artificial consciousness and the evolution of sin. Set at the intersection of the near future and the reimagined past, it explores a world in which every human appetite, no matter how noble or depraved, can be indulged.",https://image.tmdb.org/t/p/w500/rX5hvSRB2k4YoIvRg6Zky52rWk0.jpg,https://www.imdb.com/title/tt0475784/,https://www.themoviedb.org/tv/63247,1972-11-06,"London, England, UK",Acting,Female,"Melanie Thandiwe Newton OBE (born 6 November 1972), formerly credited as Thandie Newton, is a British actress.

Newton is known for starring roles such as the title character in Beloved (1998), Nyah Nordoff-Hall in Mission: Impossible 2 (2000), Tiffany in Shade (2003), Dame Vaako in The Chronicles of Riddick (2004), Christine in Crash (2004), Linda in The Pursuit of Happyness (2006), Libby in Run Fatboy Run (2007), Stella in RockNRolla (2008), Condoleezza Rice in W. (2008), Laura Wilson in 2012 (2009), Tangie Adrose in For Colored Girls (2010), Maeve Millay in Westworld (2016–2022), Roz Huntley in Line of Duty (2017), and Val in Solo: A Star Wars Story (2018).

Newton has received various awards, including an Emmy Award for Outstanding Supporting Actress in a Drama Series, a BAFTA Award for Best Actress in a Supporting Role, and two Critics' Choice Awards, in addition to nominations for two Golden Globe Awards, a Saturn Award, a Screen Actors Guild Award, and a British Academy Television Award for Best Actress. She was appointed Officer of the Order of the British Empire (OBE) in the 2019 New Year Honours for services to film and charity.

Description above from the Wikipedia article Thandiwe Newton, licensed under CC-BY-SA, full list of contributors on Wikipedia.",https://www.imdb.com/name/nm0628601/,https://www.themoviedb.org/person/9030
2018,Outstanding Supporting Actress in a Drama Series,Outstanding Supporting Actress in a Drama Series,Vanessa Kirby,,The Crown,,"Princess Margaret (Episode: ""Beryl"")",Netflix,,https://image.tmdb.org/t/p/w500/tViEEsjvbhrJxWsOipUqIYjdHEb.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Drama Series,Outstanding Supporting Actress in a Drama Series,Yvonne Strahovski,,The Handmaid's Tale,,"Serena Joy Waterford (Episode: ""Women's Work"")",Hulu,,https://image.tmdb.org/t/p/w500/2IQEjn5T8urx6ikXM87QGs5MrWg.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Limited Series or Movie,Outstanding Supporting Actress in a Limited Series or Movie,Adina Porter,,American Horror Story: Cult,,Beverly Hope,FX,,https://image.tmdb.org/t/p/w500/2mXvJkXGVCoqyV1Gxmki9WrkRke.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Limited Series or Movie,Outstanding Supporting Actress in a Limited Series or Movie,Judith Light,,The Assassination of Gianni Versace: American Crime Story,,Marilyn Miglin,FX,,https://image.tmdb.org/t/p/w500/zwgc0ZT8LNIfW7gDbuOFKNtTGIj.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Limited Series or Movie,Outstanding Supporting Actress in a Limited Series or Movie,Letitia Wright,,Black Museum (Black Mirror),,Nish,Netflix,,https://image.tmdb.org/t/p/w500/f7PevpEeBqwzACPhoZ8K3ktrKvE.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Limited Series or Movie,Outstanding Supporting Actress in a Limited Series or Movie,Merritt Wever,,Godless,,Mary Agnes McNue,Netflix,,https://image.tmdb.org/t/p/w500/ldd1WntzQ72DVuNLoko8yMFHH7j.jpg,true,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Limited Series or Movie,Outstanding Supporting Actress in a Limited Series or Movie,Penélope Cruz,,The Assassination of Gianni Versace: American Crime Story,,Donatella Versace,FX,,https://image.tmdb.org/t/p/w500/j5iHd2ctzlcQ3gJ3CyEq4GYlY7V.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Supporting Actress in a Limited Series or Movie,Outstanding Supporting Actress in a Limited Series or Movie,Sara Bareilles,,Jesus Christ Superstar Live in Concert,,Mary Magdalene,NBC,,https://image.tmdb.org/t/p/w500/ocbOWw3fhriLyd9UPZ7AQDx5zI8.jpg,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Sketch Series,Outstanding Variety Sketch Series,,,Tracey Ullman's Show,,,HBO,https://image.tmdb.org/t/p/w500/lzJmxI5B7pjXvN15RnqPZtlnEbX.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Sketch Series,Outstanding Variety Sketch Series,,,Portlandia,,,IFC,https://image.tmdb.org/t/p/w500/pfaxCP6YqlFHCL3QytnTanwRTL5.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Sketch Series,Outstanding Variety Sketch Series,,,"I Love You, America with Sarah Silverman",,,Hulu,,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Sketch Series,Outstanding Variety Sketch Series,,,Drunk History,,,Comedy Central,https://image.tmdb.org/t/p/w500/2zEtlEOozwuL5WVnNamc4hVI26r.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Sketch Series,Outstanding Variety Sketch Series,,,At Home with Amy Sedaris,,,truTV,https://image.tmdb.org/t/p/w500/aS3TQaKQt8eZIZewsOtkFdj4cDM.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Sketch Series,Outstanding Variety Sketch Series,,,Saturday Night Live,tt0072562,,NBC,https://image.tmdb.org/t/p/w500/s1cZBqbMwAF3w8S3Yo0j5nr2Yuo.jpg,,true,1975-10-11,Returning Series,51,,"Comedy, News","A late-night live television sketch comedy and variety show created by Lorne Michaels. The show's comedy sketches, which parody contemporary culture and politics, are performed by a large and varying cast of repertory and newer cast members. Each episode is hosted by a celebrity guest, who usually delivers an opening monologue and performs in sketches with the cast, and features performances by a musical guest.",https://image.tmdb.org/t/p/w500/sSAX59Kf01lBRkBW4UcIL4kIoIm.jpg,https://www.imdb.com/title/tt0072562/,https://www.themoviedb.org/tv/1667,,,,,,,
2018,Outstanding Variety Talk Series,Outstanding Variety Talk Series,,,The Late Show with Stephen Colbert,,,CBS,https://image.tmdb.org/t/p/w500/9jkThAGYj2yp8jsS6Nriy5mzKFT.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Talk Series,Outstanding Variety Talk Series,,,The Late Late Show with James Corden,,,CBS,https://image.tmdb.org/t/p/w500/qPmVoG8G9tc1nN8ZwGV2zYcknit.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Talk Series,Outstanding Variety Talk Series,,,Jimmy Kimmel Live!,,,ABC,https://image.tmdb.org/t/p/w500/bGB6bEbG4qL22C1SFupkdAxYC9i.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Talk Series,Outstanding Variety Talk Series,,,Full Frontal with Samantha Bee,,,TBS,https://image.tmdb.org/t/p/w500/Rr5QFKeao5G35dddh7iXpF2ePz.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Talk Series,Outstanding Variety Talk Series,,,The Daily Show with Trevor Noah,,,Comedy Central,https://m.media-amazon.com/images/M/MV5BN2E4M2M5OWQtZjgyMy00ZGQ5LTg2YTAtMGE3Y2FiZjA3Y2Y3XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Variety Talk Series,Outstanding Variety Talk Series,,,Last Week Tonight with John Oliver,,,HBO,https://image.tmdb.org/t/p/w500/fuuEjEr69uvRtGaQw70JfvdrUwb.jpg,,true,,,,,,,,,,,,,,,,
2018,Outstanding Writing for a Comedy Series,Outstanding Writing for a Comedy Series,Alec Berg,,"Silicon Valley: ""Fifty-One Percent""",,,HBO,https://image.tmdb.org/t/p/w500/4ptpmWBVD9HY9hMh8Cbs6SMiy7p.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Writing for a Comedy Series,Outstanding Writing for a Comedy Series,Alec Berg and Bill Hader,,"Barry: ""Chapter One: Make Your Mark""",,,HBO,https://image.tmdb.org/t/p/w500/j1XpwD11f0BAEI7pX6UdMhUVX2F.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Writing for a Comedy Series,Outstanding Writing for a Comedy Series,Amy Sherman-Palladino,,"The Marvelous Mrs. Maisel: ""Pilot""",,,Prime Video,https://image.tmdb.org/t/p/w500/zS7fQiOZiKCVH2vlYSiIsFWW8hh.jpg,,true,,,,,,,,,,,,,,,,
2018,Outstanding Writing for a Comedy Series,Outstanding Writing for a Comedy Series,Donald Glover,,"Atlanta: ""Alligator Man""",,,FX,https://image.tmdb.org/t/p/w500/8HZyGMnPLVVb00rmrh6A2SbK9NX.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Writing for a Comedy Series,Outstanding Writing for a Comedy Series,Liz Sarnoff,,"Barry: ""Chapter Seven: Loud, Fast, and Keep Going""",,,HBO,https://image.tmdb.org/t/p/w500/j1XpwD11f0BAEI7pX6UdMhUVX2F.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Writing for a Comedy Series,Outstanding Writing for a Comedy Series,Stefani Robinson,,"Atlanta: ""Barbershop""",,,FX,https://image.tmdb.org/t/p/w500/8HZyGMnPLVVb00rmrh6A2SbK9NX.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Writing for a Drama Series,Outstanding Writing for a Drama Series,Bruce Miller,,"The Handmaid's Tale: ""June""",,,Hulu,https://image.tmdb.org/t/p/w500/eGUT7j3n3rn5yGihlCgwUnD70HV.jpg,,false,,,,,,,,,,,,,,,,
2018,Outstanding Writing for a Drama Series,Outstanding Writing for a Drama Series,David Benioff and D. B. Weiss,,"Game of Thrones: ""The Dragon and the Wolf""",,,HBO,https://image.tmdb.org/t/p/w500/1XS1oqL89opfnbLl8WnZY1O1uJx.jpg,,false,,,,,,,,,,,,,,,,
